customer_id,signup_date,churn_date,subscription_type,monthly_revenue,csat_score,customer_segment,country,customer_age_months,churn_reason,last_active_date,clv,contract_length_months,expansion_status,onboarding_score,support_tickets,churned,clv_segment,adjusted_csat,segment_id,segment_number,segment_name,customer_count_bin,support_ticket_category,active_status,seats_purchased,seats_used,seat_utilization_rate,renewal_date,renewal_status,account_health_score,team_size,industry,feature_adoption_rate,active_features,customer_lifetime_days,is_churned,signup_year
1729,2024-03-06,,basic,50,3,small business,switzerland,67,,2029-09-30,1200,24,No Change,46,6,0,Low,2.5480857838531925,3,Loyal,Cluster 3,100-500,General,Active,30,16,0.5333333333333333,2026-03-06,renewed,70.92991080623554,100-500,finance,0.4585982161247109,9,214,0,2024
1730,2022-06-17,2022-10-17,basic,100,1,mid-market,switzerland,4,feature gaps,2022-10-17,3600,36,No Change,79,5,1,Low,0.7326434114231648,3,New,Cluster 4,100-500,General,Inactive,33,12,0.3636363636363636,,churned,30.00269946316503,10-50,retail,0.4000539892633006,8,122,1,2022
1731,2024-05-14,,basic,50,4,small business,netherlands,65,,2029-09-30,1800,36,Expanded,66,6,0,Medium,4.101227415489218,4,New,Cluster 2,100-500,Billing,Active,41,5,0.1219512195121951,2027-05-14,renewed,100.0,10-50,finance,0.6822204747376293,13,145,0,2024
1732,2024-04-30,,basic,50,2,small business,france,65,,2029-09-30,600,12,No Change,27,3,0,High,1.4459547119928815,4,Loyal,Cluster 3,100-500,Technical,Active,5,4,0.8,2025-04-30,renewed,65.39727732374364,50-100,technology,0.6279455464748727,12,159,0,2024
1733,2025-04-02,,basic,50,3,small business,germany,54,,2029-09-30,1800,36,No Change,16,5,0,Medium,3.2942853586602183,2,Churned,Cluster 2,100-500,Technical,Active,7,4,0.5714285714285714,2028-04-02,renewed,71.9725653303313,10-50,technology,0.4394513066066261,8,-178,0,2025
1734,2022-05-13,,pro,400,3,enterprise,germany,89,,2029-09-30,4800,12,No Change,72,8,0,High,3.5182912810749425,0,At Risk,Cluster 2,500+,Technical,Active,39,34,0.8717948717948718,2023-05-13,renewed,79.98817242911662,10-50,technology,0.7197634485823323,14,877,0,2022
1735,2024-08-01,,pro,100,4,small business,switzerland,62,,2029-09-30,3600,36,No Change,64,7,0,High,4.777956717181699,1,New,Cluster 3,100-500,Billing,Active,14,12,0.8571428571428571,2027-08-01,renewed,81.81208059410895,100-500,retail,0.3162416118821791,6,66,0,2024
1736,2021-11-18,,enterprise,150,1,small business,netherlands,95,,2029-09-30,3600,24,Contract Reduced,96,7,0,Low,1.6739769228952923,0,Churned,Cluster 1,0-100,Feature Request,Active,9,1,0.1111111111111111,2023-11-18,renewed,36.55484922973586,50-100,technology,0.6110969845947172,12,1053,0,2021
1737,2025-10-11,,basic,100,3,mid-market,norway,48,,2029-09-30,1200,12,Expanded,98,7,0,Low,3.2199534434703203,3,At Risk,Cluster 3,100-500,Billing,Active,16,5,0.3125,2026-10-11,renewed,76.92285850465069,10-50,technology,0.6184571700930139,12,-370,0,2025
1738,2022-03-20,,basic,100,3,mid-market,denmark,91,,2029-09-30,2400,24,No Change,15,6,0,Low,3.6322168852188894,0,Loyal,Cluster 3,100-500,Billing,Active,20,18,0.9,2024-03-20,renewed,88.49077959930783,50-100,technology,0.8098155919861565,16,931,0,2022
1739,2021-10-30,,pro,100,5,small business,canada,96,,2029-09-30,3600,36,No Change,30,7,0,Medium,4.651001805712285,3,Churned,Cluster 1,0-100,Technical,Active,48,34,0.7083333333333334,2024-10-30,renewed,100.0,50-100,retail,0.8739160497463596,17,1072,0,2021
1740,2023-01-30,,pro,200,4,mid-market,sweden,81,,2029-09-30,7200,36,No Change,76,2,0,Medium,3.0666605088473498,1,Churned,Cluster 1,0-100,General,Active,23,20,0.8695652173913043,2026-01-30,renewed,100.0,50-100,finance,0.6245617459188451,12,615,0,2023
1741,2022-05-24,,basic,50,3,small business,sweden,89,,2029-09-30,1200,24,No Change,20,3,0,Medium,2.3670176670787715,0,New,Cluster 3,0-100,Technical,Active,32,25,0.78125,2024-05-24,renewed,79.91488217257748,50-100,finance,0.5182976434515496,10,866,0,2022
1742,2024-09-06,2026-02-06,basic,50,1,small business,sweden,17,feature gaps,2026-02-06,1200,24,Expanded,15,0,1,High,1.429362779134519,1,At Risk,Cluster 2,100-500,Technical,Inactive,31,4,0.1290322580645161,,churned,60.47968306287431,50-100,retail,0.8095936612574861,16,518,1,2024
1743,2023-06-29,,basic,50,4,small business,france,76,,2029-09-30,600,12,No Change,40,6,0,High,4.160646074398008,1,Churned,Cluster 3,0-100,General,Active,47,7,0.1489361702127659,2024-06-29,renewed,88.76878003481842,10-50,technology,0.4153756006963684,8,465,0,2023
1744,2025-01-15,,basic,50,5,small business,denmark,57,,2029-09-30,1200,24,Contract Reduced,61,4,0,High,4.128051866286024,2,New,Cluster 3,100-500,Technical,Active,15,8,0.5333333333333333,2027-01-15,renewed,100.0,100-500,retail,0.646506928486015,12,-101,0,2025
1745,2025-08-29,,basic,200,4,enterprise,denmark,49,,2029-09-30,4800,24,No Change,47,7,0,Low,4.6952653967714255,4,Loyal,Cluster 3,100-500,General,Active,37,11,0.2972972972972973,2027-08-29,renewed,100.0,10-50,finance,0.7432550338589063,14,-327,0,2025
1746,2025-06-16,,pro,100,1,small business,germany,52,,2029-09-30,2400,24,No Change,71,0,0,Low,0.2871817965662979,0,Loyal,Cluster 4,500+,Feature Request,Active,17,8,0.4705882352941176,2027-06-16,renewed,55.854139175824926,50-100,retail,0.7170827835164986,14,-253,0,2025
1747,2024-11-16,,basic,50,3,small business,denmark,59,,2029-09-30,600,12,No Change,22,0,0,Low,2.1597733157551864,3,At Risk,Cluster 1,0-100,Technical,Active,26,7,0.2692307692307692,2025-11-16,renewed,86.86462578560767,100-500,retail,0.5372925157121533,10,-41,0,2024
1748,2022-01-05,,basic,100,5,mid-market,netherlands,94,,2029-09-30,2400,24,No Change,61,1,0,High,4.242767884194518,0,Loyal,Cluster 1,0-100,Feature Request,Active,11,8,0.7272727272727273,2024-01-05,renewed,100.0,10-50,retail,0.6952104504443288,13,1005,0,2022
1749,2022-05-03,,basic,100,3,mid-market,sweden,90,,2029-09-30,3600,36,No Change,8,1,0,Medium,3.6547828124388286,3,Churned,Cluster 3,500+,Technical,Active,19,15,0.7894736842105263,2025-05-03,renewed,73.04671704476577,10-50,retail,0.3009343408953155,6,887,0,2022
1750,2022-08-18,,pro,200,1,mid-market,denmark,86,,2029-09-30,4800,24,No Change,96,7,0,Medium,1.3145317042626627,0,At Risk,Cluster 1,500+,Feature Request,Active,46,39,0.8478260869565217,2024-08-18,renewed,29.73415702438108,10-50,technology,0.4746831404876216,9,780,0,2022
1751,2023-02-17,,pro,200,2,mid-market,switzerland,80,,2029-09-30,4800,24,No Change,69,2,0,Medium,2.79026549458812,3,Churned,Cluster 4,100-500,Technical,Active,33,24,0.7272727272727273,2025-02-17,renewed,77.28609123124446,10-50,technology,0.8257218246248892,16,597,0,2023
1752,2024-07-24,,enterprise,300,1,mid-market,sweden,63,,2029-09-30,3600,12,Expanded,76,6,0,Low,1.3572477134805567,1,At Risk,Cluster 3,500+,Feature Request,Active,11,9,0.8181818181818182,2025-07-24,renewed,31.246271621701823,10-50,retail,0.4649254324340364,9,74,0,2024
1753,2023-12-25,2026-03-25,enterprise,300,1,mid-market,france,27,lack of support,2026-03-25,10800,36,No Change,45,0,1,High,0.9208434201535156,4,Churned,Cluster 1,500+,Billing,Inactive,21,12,0.5714285714285714,,churned,40.12813373624808,100-500,finance,0.4025626747249615,8,821,1,2023
1754,2023-01-30,,pro,200,4,mid-market,norway,81,,2029-09-30,4800,24,No Change,9,5,0,Medium,3.3052426157004606,0,New,Cluster 3,500+,Technical,Active,22,11,0.5,2025-01-30,renewed,100.0,50-100,finance,0.7628723118827276,15,615,0,2023
1755,2022-06-26,2023-03-26,basic,50,1,small business,germany,9,lack of support,2023-03-26,1200,24,No Change,16,3,1,High,0.1949118944894516,2,Loyal,Cluster 3,100-500,Billing,Inactive,9,5,0.5555555555555556,,churned,39.25160127345579,50-100,retail,0.5050320254691159,10,273,1,2022
1756,2025-08-16,,pro,200,4,mid-market,usa,50,,2029-09-30,2400,12,No Change,96,0,0,High,4.311074062876132,3,New,Cluster 2,0-100,Feature Request,Active,11,4,0.3636363636363636,2026-08-16,renewed,95.74711316535776,100-500,technology,0.3149422633071556,6,-314,0,2025
1757,2023-03-16,,pro,200,1,mid-market,netherlands,79,,2029-09-30,7200,36,No Change,86,7,0,Low,0.0161461896356858,4,Churned,Cluster 4,100-500,General,Active,33,13,0.3939393939393939,2026-03-16,renewed,39.08808202726614,10-50,retail,0.6617616405453228,13,570,0,2023
1758,2023-04-03,,basic,50,4,small business,france,79,,2029-09-30,1200,24,No Change,59,4,0,Medium,4.626289582029038,1,At Risk,Cluster 1,500+,General,Active,31,23,0.7419354838709677,2025-04-03,renewed,100.0,50-100,retail,0.8087646474908576,16,552,0,2023
1759,2025-01-11,2026-05-11,enterprise,150,1,small business,germany,16,business change,2026-05-11,5400,36,No Change,86,0,1,High,0.3811885411452758,0,New,Cluster 4,100-500,Billing,Inactive,47,31,0.6595744680851063,,churned,54.81821995432933,50-100,technology,0.6963643990865866,13,485,1,2025
1760,2024-10-23,,basic,100,4,mid-market,switzerland,60,,2029-09-30,3600,36,No Change,38,8,0,Low,3.423167665790984,3,At Risk,Cluster 3,100-500,Feature Request,Active,32,25,0.78125,2027-10-23,renewed,90.81039564793932,100-500,technology,0.5362079129587867,10,-17,0,2024
1761,2024-06-25,2024-10-25,basic,50,2,small business,uk,4,high cost,2024-10-25,600,12,No Change,29,8,1,Low,2.614172191017132,1,Churned,Cluster 2,100-500,Technical,Inactive,15,5,0.3333333333333333,,churned,58.61712711508628,50-100,finance,0.6923425423017255,13,122,1,2024
1762,2024-09-11,,basic,50,5,small business,uk,61,,2029-09-30,1200,24,No Change,24,8,0,Low,4.396065850924456,1,Churned,Cluster 3,0-100,Billing,Active,32,12,0.375,2026-09-11,renewed,100.0,10-50,technology,0.5689844629436007,11,25,0,2024
1763,2024-05-04,,pro,100,3,small business,switzerland,65,,2029-09-30,3600,36,No Change,94,8,0,High,2.748209782244164,2,Churned,Cluster 1,0-100,Feature Request,Active,38,1,0.0263157894736842,2027-05-04,renewed,75.43136717884781,100-500,technology,0.6286273435769563,12,155,0,2024
1764,2022-07-26,2025-04-26,enterprise,425,1,enterprise,netherlands,33,high cost,2025-04-26,21600,36,Expanded,23,3,1,High,0.9759807411511237,1,Churned,Cluster 4,0-100,Feature Request,Inactive,10,6,0.6,,churned,42.41965439002446,10-50,technology,0.5683930878004892,11,1005,1,2022
1765,2022-10-18,,pro,100,4,small business,germany,84,,2029-09-30,3600,36,Expanded,10,6,0,High,4.63213090646433,3,At Risk,Cluster 3,100-500,Feature Request,Active,12,1,0.0833333333333333,2025-10-18,renewed,93.50499070573092,50-100,retail,0.5100998141146186,10,719,0,2022
1766,2024-02-14,,enterprise,300,2,mid-market,france,68,,2029-09-30,7200,24,No Change,38,5,0,Medium,1.1390707191800329,0,New,Cluster 3,500+,General,Active,6,5,0.8333333333333334,2026-02-14,renewed,52.97864428331238,50-100,retail,0.4595728856662475,9,235,0,2024
1767,2022-09-14,,basic,50,3,small business,france,85,,2029-09-30,600,12,No Change,95,7,0,Low,3.286436061460116,3,New,Cluster 2,500+,General,Active,37,18,0.4864864864864865,2023-09-14,renewed,86.17065875002618,50-100,finance,0.8034131750005236,16,753,0,2022
1768,2025-11-18,2026-12-18,basic,50,2,small business,denmark,13,feature gaps,2026-12-18,1200,24,No Change,47,8,1,Medium,1.1802697295082545,1,At Risk,Cluster 1,500+,Billing,Inactive,29,27,0.9310344827586208,,churned,64.08624291735921,100-500,retail,0.8017248583471843,16,395,1,2025
1769,2023-01-05,,basic,50,2,small business,denmark,82,,2029-09-30,600,12,Expanded,17,7,0,High,2.068628839570792,3,At Risk,Cluster 4,100-500,Billing,Active,48,27,0.5625,2024-01-05,renewed,43.27281514763778,10-50,retail,0.3454563029527556,6,640,0,2023
1770,2022-12-23,2023-10-23,pro,200,1,mid-market,usa,10,high cost,2023-10-23,2400,12,No Change,30,6,1,High,0.6665923101238953,0,New,Cluster 4,0-100,Technical,Inactive,20,15,0.75,,churned,47.92388854952837,50-100,finance,0.7984777709905673,15,304,1,2022
1771,2022-08-18,,basic,50,2,small business,uk,86,,2029-09-30,1800,36,No Change,17,1,0,Low,1.8336604497280893,3,Loyal,Cluster 2,500+,Technical,Active,30,26,0.8666666666666667,2025-08-18,renewed,66.60416712594635,50-100,technology,0.572083342518927,11,780,0,2022
1772,2024-09-29,,enterprise,425,3,enterprise,denmark,60,,2029-09-30,7200,12,No Change,83,3,0,Low,2.736024818466632,3,Loyal,Cluster 2,100-500,Technical,Active,46,38,0.8260869565217391,2025-09-29,renewed,92.72941029165337,50-100,technology,0.7745882058330673,15,7,0,2024
1773,2023-02-05,,basic,50,1,small business,canada,80,,2029-09-30,1800,36,No Change,67,3,0,Medium,0.6322141102556629,0,At Risk,Cluster 1,0-100,Billing,Active,9,2,0.2222222222222222,2026-02-05,renewed,37.18331101776132,50-100,finance,0.4636662203552264,9,609,0,2023
1774,2023-03-26,,basic,50,1,small business,uk,79,,2029-09-30,1800,36,No Change,3,5,0,Low,0.477532833524084,3,Loyal,Cluster 4,0-100,General,Active,45,25,0.5555555555555556,2026-03-26,renewed,53.98945589844022,10-50,technology,0.8797891179688044,17,560,0,2023
1775,2025-09-19,,pro,100,4,small business,germany,49,,2029-09-30,3600,36,No Change,93,3,0,Low,3.533904015074385,2,Churned,Cluster 1,500+,Billing,Active,30,22,0.7333333333333333,2028-09-19,renewed,100.0,50-100,finance,0.6589010831314521,13,-348,0,2025
1776,2025-02-16,,basic,50,4,small business,denmark,56,,2029-09-30,600,12,No Change,71,3,0,Medium,3.4181383648523416,2,At Risk,Cluster 1,100-500,Feature Request,Active,23,6,0.2608695652173913,2026-02-16,renewed,90.93620313446108,50-100,finance,0.3387240626892212,6,-133,0,2025
1777,2022-11-29,,basic,50,3,small business,norway,83,,2029-09-30,1200,24,No Change,17,7,0,Medium,3.0017891878731464,3,Loyal,Cluster 2,100-500,Feature Request,Active,10,3,0.3,2024-11-29,renewed,80.06085302285146,100-500,retail,0.681217060457029,13,677,0,2022
1778,2022-04-08,,basic,50,2,small business,switzerland,91,,2029-09-30,600,12,No Change,55,2,0,Medium,1.3069563341395802,2,Loyal,Cluster 4,100-500,General,Active,29,25,0.8620689655172413,2023-04-08,renewed,69.62582400230278,100-500,retail,0.6725164800460557,13,912,0,2022
1779,2024-08-16,,pro,100,4,small business,france,62,,2029-09-30,2400,24,Expanded,94,3,0,Low,3.175668630024681,2,At Risk,Cluster 2,100-500,Feature Request,Active,40,28,0.7,2026-08-16,renewed,100.0,50-100,technology,0.8440853789020215,16,51,0,2024
1780,2023-05-13,,pro,200,2,mid-market,france,77,,2029-09-30,4800,24,No Change,95,5,0,High,2.684125453891012,4,New,Cluster 1,0-100,Technical,Active,49,41,0.8367346938775511,2025-05-13,renewed,60.48862823996831,100-500,technology,0.6097725647993661,12,512,0,2023
1781,2025-11-30,,pro,100,4,small business,canada,46,,2029-09-30,2400,24,Expanded,51,3,0,Low,4.421470357376116,3,Loyal,Cluster 4,0-100,Feature Request,Active,19,11,0.5789473684210527,2027-11-30,renewed,100.0,50-100,retail,0.7209827124091543,14,-420,0,2025
1782,2025-03-24,,basic,50,1,small business,norway,55,,2029-09-30,1800,36,No Change,95,9,0,Low,1.5184954764067675,3,At Risk,Cluster 2,500+,Billing,Active,7,1,0.1428571428571428,2028-03-24,renewed,36.633131470402425,50-100,retail,0.6926626294080486,13,-169,0,2025
1783,2025-10-21,,enterprise,425,1,enterprise,switzerland,48,,2029-09-30,14400,24,No Change,63,8,0,Medium,1.4224283033760554,4,New,Cluster 3,500+,General,Active,9,3,0.3333333333333333,2027-10-21,renewed,27.58987840702413,100-500,technology,0.4717975681404827,9,-380,0,2025
1784,2025-03-02,2026-05-02,enterprise,300,1,mid-market,france,14,high cost,2026-05-02,7200,24,No Change,96,6,1,High,1.8700615466716,2,New,Cluster 2,0-100,General,Inactive,44,13,0.2954545454545454,,churned,43.66636772092809,50-100,finance,0.7133273544185619,14,426,1,2025
1785,2022-12-25,,basic,50,2,small business,canada,82,,2029-09-30,1800,36,Contract Reduced,72,4,0,Medium,1.850132660302122,3,Churned,Cluster 2,0-100,Technical,Active,17,1,0.0588235294117647,2025-12-25,renewed,56.87533067603364,100-500,technology,0.4975066135206728,9,651,0,2022
1786,2022-12-21,,pro,100,1,small business,canada,82,,2029-09-30,3600,36,No Change,41,9,0,Medium,0.5056037328942462,1,At Risk,Cluster 4,100-500,Technical,Active,38,20,0.5263157894736842,2025-12-21,renewed,21.872443266731,100-500,technology,0.3974488653346198,7,655,0,2022
1787,2024-10-13,,basic,50,3,small business,france,60,,2029-09-30,1800,36,No Change,2,5,0,High,3.3577088876681254,0,At Risk,Cluster 1,100-500,Technical,Active,24,23,0.9583333333333334,2027-10-13,renewed,72.41592867619694,100-500,technology,0.4483185735239387,8,-7,0,2024
1788,2023-03-22,,pro,100,4,small business,france,79,,2029-09-30,1200,12,No Change,84,6,0,High,3.33818791390322,1,Loyal,Cluster 2,0-100,General,Active,31,10,0.3225806451612903,2024-03-22,renewed,92.92393383801128,100-500,finance,0.4984786767602251,9,564,0,2023
1789,2023-08-18,,basic,50,5,small business,germany,74,,2029-09-30,600,12,No Change,60,6,0,Medium,5.50760972412044,2,Loyal,Cluster 3,0-100,Technical,Active,34,9,0.2647058823529412,2024-08-18,renewed,100.0,100-500,retail,0.7196662277630956,14,415,0,2023
1790,2022-11-03,,basic,50,1,small business,uk,84,,2029-09-30,600,12,No Change,37,7,0,Low,0.3086236469353018,0,Loyal,Cluster 2,100-500,General,Active,17,10,0.5882352941176471,2023-11-03,renewed,35.004706332219584,10-50,technology,0.5800941266443917,11,703,0,2022
1791,2023-10-14,,pro,100,5,small business,uk,72,,2029-09-30,2400,24,No Change,46,0,0,High,5.195287751368231,2,Churned,Cluster 3,500+,General,Active,9,6,0.6666666666666666,2025-10-14,renewed,100.0,50-100,finance,0.5266724930384056,10,358,0,2023
1792,2022-08-10,,enterprise,150,3,small business,sweden,86,,2029-09-30,5400,36,Expanded,85,1,0,Medium,3.117936742095227,0,At Risk,Cluster 3,500+,Billing,Active,16,7,0.4375,2025-08-10,renewed,94.41079141437038,100-500,finance,0.7282158282874074,14,788,0,2022
1793,2024-01-14,,basic,50,3,small business,sweden,69,,2029-09-30,1800,36,No Change,34,8,0,High,2.1300769194423865,4,Loyal,Cluster 4,500+,General,Active,24,1,0.0416666666666666,2027-01-14,renewed,76.06827953198825,50-100,retail,0.6413655906397652,12,266,0,2024
1794,2025-09-18,,basic,50,5,small business,germany,49,,2029-09-30,600,12,No Change,89,3,0,Medium,4.912830829497511,0,Churned,Cluster 4,500+,Technical,Active,29,20,0.6896551724137931,2026-09-18,renewed,100.0,10-50,finance,0.6453033460668266,12,-347,0,2025
1795,2024-09-15,,basic,50,3,small business,uk,61,,2029-09-30,1200,24,No Change,10,8,0,High,2.665613364417226,1,At Risk,Cluster 2,0-100,Billing,Active,25,6,0.24,2026-09-15,renewed,84.70227447221774,10-50,finance,0.814045489444355,16,21,0,2024
1796,2022-05-02,,pro,100,4,small business,denmark,90,,2029-09-30,2400,24,Contract Reduced,72,4,0,Low,4.817585286500027,3,Churned,Cluster 2,500+,Billing,Active,41,14,0.3414634146341463,2024-05-02,renewed,92.99922368064182,10-50,technology,0.4199844736128364,8,888,0,2022
1797,2024-05-13,,pro,200,3,mid-market,france,65,,2029-09-30,7200,36,Expanded,47,6,0,Medium,3.699925756583687,4,Loyal,Cluster 4,0-100,Technical,Active,34,10,0.2941176470588235,2027-05-13,renewed,71.62456089427546,10-50,finance,0.4724912178855092,9,146,0,2024
1798,2024-03-29,,pro,400,4,enterprise,sweden,67,,2029-09-30,14400,36,Expanded,30,3,0,High,4.598770649910392,3,New,Cluster 4,100-500,Billing,Active,46,29,0.6304347826086957,2027-03-29,renewed,89.65188208205558,50-100,technology,0.3130376416411115,6,191,0,2024
1799,2022-10-12,,basic,50,3,small business,norway,84,,2029-09-30,1800,36,No Change,24,8,0,Medium,2.3976413817015083,0,Loyal,Cluster 3,100-500,Feature Request,Active,47,5,0.1063829787234042,2025-10-12,renewed,60.8718620972916,100-500,retail,0.337437241945832,6,725,0,2022
1800,2024-08-05,,basic,50,5,small business,switzerland,62,,2029-09-30,1200,24,No Change,94,8,0,High,4.66713436336074,2,New,Cluster 2,0-100,Billing,Active,26,8,0.3076923076923077,2026-08-05,renewed,100.0,50-100,finance,0.7312975720631179,14,62,0,2024
1801,2024-01-03,,pro,200,5,mid-market,denmark,69,,2029-09-30,4800,24,No Change,54,8,0,Low,4.2939316820170825,0,New,Cluster 4,0-100,Technical,Active,19,15,0.7894736842105263,2026-01-03,renewed,100.0,10-50,technology,0.5779047600134548,11,277,0,2024
1802,2024-06-17,,basic,100,1,mid-market,sweden,64,,2029-09-30,2400,24,Expanded,5,2,0,Medium,1.5707399434221787,3,At Risk,Cluster 3,100-500,General,Active,5,2,0.4,2026-06-17,renewed,52.433626464901295,100-500,retail,0.7286725292980258,14,111,0,2024
1803,2021-12-21,,pro,200,4,mid-market,switzerland,94,,2029-09-30,4800,24,No Change,56,3,0,Medium,3.5218792053478096,1,At Risk,Cluster 1,500+,Technical,Active,10,8,0.8,2023-12-21,renewed,95.28793649384563,50-100,retail,0.4257587298769127,8,1020,0,2021
1804,2023-07-04,,basic,50,3,small business,france,76,,2029-09-30,1800,36,No Change,28,7,0,Low,3.62098862307418,1,New,Cluster 4,100-500,Technical,Active,49,13,0.2653061224489796,2026-07-04,renewed,78.67548977836188,100-500,finance,0.6535097955672378,13,460,0,2023
1805,2024-10-18,,enterprise,150,4,small business,germany,60,,2029-09-30,3600,24,No Change,7,4,0,Low,4.156621461075362,3,Churned,Cluster 3,100-500,General,Active,10,4,0.4,2026-10-18,renewed,89.24546551456689,50-100,technology,0.3449093102913378,6,-12,0,2024
1806,2022-03-06,,basic,100,2,mid-market,france,92,,2029-09-30,3600,36,No Change,69,8,0,Low,2.143543150335303,2,New,Cluster 1,100-500,Billing,Active,45,9,0.2,2025-03-06,renewed,57.61808032781974,50-100,retail,0.6723616065563948,13,945,0,2022
1807,2025-01-09,,pro,200,3,mid-market,usa,57,,2029-09-30,4800,24,Contract Reduced,74,3,0,Low,2.04842961106386,2,At Risk,Cluster 1,500+,Technical,Active,44,31,0.7045454545454546,2027-01-09,renewed,94.20498886480202,50-100,finance,0.8040997772960403,16,-95,0,2025
1808,2021-10-09,2022-08-09,pro,200,2,mid-market,canada,10,high cost,2022-08-09,2400,12,No Change,83,6,1,High,2.3382584531124126,3,At Risk,Cluster 4,100-500,Technical,Inactive,33,1,0.0303030303030303,,churned,67.8551545015675,10-50,technology,0.7971030900313499,15,304,1,2021
1809,2024-02-02,,basic,50,3,small business,germany,68,,2029-09-30,1200,24,No Change,55,4,0,High,2.400669906543774,0,New,Cluster 4,500+,General,Active,10,7,0.7,2026-02-02,renewed,76.07140056440211,50-100,finance,0.4814280112880421,9,247,0,2024
1810,2025-09-11,,basic,50,1,small business,norway,49,,2029-09-30,600,12,No Change,97,2,0,Medium,0.8919207511253322,4,New,Cluster 2,0-100,Technical,Active,42,25,0.5952380952380952,2026-09-11,renewed,35.186255543302124,50-100,finance,0.3837251108660425,7,-340,0,2025
1811,2023-06-24,,enterprise,150,5,small business,germany,76,,2029-09-30,3600,24,No Change,38,8,0,High,5.264330329679849,4,Loyal,Cluster 4,500+,General,Active,40,6,0.15,2025-06-24,renewed,100.0,10-50,retail,0.4535460578531542,9,470,0,2023
1812,2025-09-21,,enterprise,425,1,enterprise,germany,49,,2029-09-30,21600,36,Expanded,65,1,0,Low,1.5939628030144408,4,Loyal,Cluster 4,0-100,Billing,Active,38,33,0.868421052631579,2028-09-21,renewed,57.95984006115231,10-50,finance,0.7991968012230461,15,-350,0,2025
1813,2025-06-25,2025-11-25,pro,200,2,mid-market,usa,5,high cost,2025-11-25,4800,24,No Change,52,9,1,High,2.2098687772261143,3,Loyal,Cluster 3,0-100,General,Inactive,43,19,0.4418604651162791,,churned,42.46826752497135,100-500,technology,0.4093653504994269,8,153,1,2025
1814,2023-10-12,,basic,50,3,small business,usa,72,,2029-09-30,600,12,No Change,46,7,0,High,3.838716131036832,0,New,Cluster 4,100-500,Technical,Active,5,2,0.4,2024-10-12,renewed,63.03470115913567,10-50,technology,0.3406940231827132,6,360,0,2023
1815,2022-08-06,,enterprise,425,3,enterprise,sweden,87,,2029-09-30,14400,24,No Change,13,4,0,Medium,2.7591773406786024,4,New,Cluster 2,0-100,Billing,Active,37,11,0.2972972972972973,2024-08-06,renewed,90.51455682497826,10-50,retail,0.770291136499565,15,792,0,2022
1816,2025-11-04,,enterprise,425,3,enterprise,uk,47,,2029-09-30,14400,24,No Change,67,5,0,Low,3.258122809385356,4,Churned,Cluster 3,0-100,Technical,Active,12,11,0.9166666666666666,2027-11-04,renewed,78.91046807677753,50-100,technology,0.5782093615355508,11,-394,0,2025
1817,2023-02-11,,pro,100,4,small business,netherlands,80,,2029-09-30,2400,24,No Change,20,5,0,High,4.360395801713062,2,Churned,Cluster 1,500+,General,Active,11,9,0.8181818181818182,2025-02-11,renewed,97.25966936085725,100-500,technology,0.5451933872171449,10,603,0,2023
1818,2024-06-29,,pro,200,3,mid-market,france,63,,2029-09-30,7200,36,No Change,4,0,0,Medium,2.246608411176088,3,Churned,Cluster 3,500+,General,Active,23,5,0.217391304347826,2027-06-29,renewed,93.43567958340088,100-500,technology,0.6687135916680175,13,99,0,2024
1819,2025-08-10,2025-11-10,basic,50,1,small business,netherlands,3,lack of support,2025-11-10,600,12,No Change,6,3,1,High,1.3705563090727866,1,Loyal,Cluster 2,500+,Billing,Inactive,22,15,0.6818181818181818,,churned,45.36802040790245,100-500,finance,0.627360408158049,12,92,1,2025
1820,2022-02-16,,basic,50,3,small business,denmark,92,,2029-09-30,600,12,No Change,41,6,0,High,2.4280018034234483,0,Loyal,Cluster 1,500+,Billing,Active,6,3,0.5,2023-02-16,renewed,81.75955412448155,50-100,retail,0.6751910824896312,13,963,0,2022
1821,2024-03-10,2025-03-10,enterprise,150,1,small business,canada,12,lack of support,2025-03-10,5400,36,Expanded,46,5,1,Medium,0.6712579849482312,2,Churned,Cluster 3,100-500,Feature Request,Inactive,49,43,0.8775510204081632,,churned,29.366867431858708,10-50,technology,0.3873373486371742,7,365,1,2024
1822,2024-01-09,,pro,200,3,mid-market,denmark,69,,2029-09-30,2400,12,Expanded,90,2,0,High,3.770367738633488,4,Churned,Cluster 4,100-500,General,Active,27,26,0.9629629629629628,2025-01-09,renewed,100.0,100-500,finance,0.8941478000300853,17,271,0,2024
1823,2024-10-27,,pro,200,1,mid-market,uk,59,,2029-09-30,7200,36,Contract Reduced,52,1,0,Low,1.3049279660159334,4,At Risk,Cluster 1,500+,Feature Request,Active,22,15,0.6818181818181818,2027-10-27,renewed,50.14992839907538,50-100,technology,0.6429985679815076,12,-21,0,2024
1824,2025-09-23,,pro,200,4,mid-market,germany,48,,2029-09-30,7200,36,Contract Reduced,65,7,0,Medium,4.093784267714302,3,Loyal,Cluster 1,100-500,General,Active,34,10,0.2941176470588235,2028-09-23,renewed,95.8697773894161,10-50,finance,0.5973955477883219,11,-352,0,2025
1825,2025-08-18,,enterprise,425,5,enterprise,norway,50,,2029-09-30,21600,36,No Change,58,4,0,Medium,4.794541303683978,2,At Risk,Cluster 2,100-500,General,Active,28,10,0.3571428571428571,2028-08-18,renewed,100.0,50-100,technology,0.5857939081649641,11,-316,0,2025
